"","lat","long"
"651785",28.58,116.12
"651799",0.82,0.86
"651885",37.04,118.8
"651895",42.23,123.74
"652100",35.55,115.51
"652120",27.89,102.28
"652134",40.72,120.94
"652259",34.48,114.47
"652262",22.57,113.23
"652272",33.06,113.52
"652331",39.86,116.31
"652614",34.9,112.79
"652740",36.36,120.44
"652857",39.9,116.77
"652908",30.52,111.32
"652950",39.79,116.11
"652986",31.92,119.66
"652989",23.06,114.44
"653095",47.26,132.04
"653174",29.16,120.08
"653225",47.27,132.06
"653319",42.92,123.54
"653415",39.78,116.51
"653528",0.97,1.27
"653654",1.39,1.47
"653660",36.72,119.08
"653686",35.78,118.62
"653699",30.08,103.84
"653709",33.4,118.25
"653784",22.5,114
"654097",31.22,121.3
"654152",36.56,109.38
"654186",39.62,118.14
"654212",47.36,123.94
"654264",35.95,120.21
"654300",31.1,121.58
"654360",31.67,119.04
"654408",32.05,118.64
"654415",33.6,119.15
"654420",30.55,114.63
"654560",37.96,112.51
"654563",38.29,116.86
"654593",37.63,120.59
"654657",28.58,112.39
"654694",38.42,106.28
"654820",33.46,111.12
"654948",22.98,113.78
"655074",31.71,112.27
"655105",30.25,107.28
"655211",33.25,107.15
"655221",36.32,119.27
"655330",28.03,107.55
"655377",36.56,114.44
"655441",27.85,120.81
"655471",43.67,121.16
"655540",23.39,116.42
"655649",32.43,119.17
"655666",37.38,118.02
"655671",37.51,120.66
"655678",41.74,123.38
"655686",31.05,106.72
"655736",44.3,87.44
"655811",38.06,114.07
"655854",32.13,118.88
"655905",21.82,111.93
"656041",39.1,117.4
"656047",31.35,121.43
"656125",29.84,121.67
"656162",36.4,120.41
"656250",41.9,123.43
"656260",30.52,117.11
"656326",43.77,126.57
"656338",32.26,106.3
"656346",38.49,106.21
"656360",32.11,119.69
"656371",34.44,103.93
"656418",33.9,118.13
"656509",33.87,113.07
"656531",30.36,120.15
"656596",32.47,119.67
"656619",30.54,120.54
"656653",26.56,101.7
"656681",35.94,120.18
"656682",28.44,115.39
"656697",30.33,120.18
"656759",31.47,121.11
"656784",30.33,112.26
"656787",38.7,115.41
"656798",23.24,114.43
"656812",31.8,117.21
"656819",24.44,118.14
"656860",30.25,120.07
"656880",34.66,119.23
"656889",22.74,113.98
"656896",31.78,120.08
"656991",39.8,118.14
"657051",31.16,117.3
"657062",32.54,120.97
"657074",22.88,113.66
"657119",28.44,120.78
"657167",27.81,112.91
"657180",26.99,114.26
"657201",38.85,115.5
"657250",29.29,120.17
"657389",40.56,110.35
"657454",34.69,116.58
"657511",28.47,112.86
"657692",40.1,116.73
"657789",24.79,118.46
"657831",39.93,116.23
"657858",28.62,115.76
"657860",31.13,121.53
"657916",31.82,119.98
"657972",30.34,104.56
"658027",31.9,105
"658029",36.97,120.7
"658113",34.54,113.22
"658189",39.13,116.74
"658255",22.37,112.66
"658276",32.27,111.6
"658302",39.72,116.27
"658432",29.6,103.53
"658443",30.27,121.22
"658463",27.78,99.7
"658476",31.49,120.66
"658574",31.42,117.61
"658702",40.05,117.78
"658763",35.3,115.53
"658775",31.9,121.15
"658821",34.67,113.58
"658840",23.37,116.4
"658895",29.06,112.33
"658946",31.59,121.3
"658960",31.36,121.17
"658979",31.12,117.42
"658992",30.45,103.6
"659063",30.35,113.38
"659232",32.23,119.23
"659289",26.46,116.01
"659292",36.69,117.68
"659337",35.49,114.53
"659406",22.72,114.17
"659476",22.76,113.74
"659512",18.81,99.01
"659522",39.86,116.34
"659533",31.71,119.9
"659606",33.26,119.32
"659611",32.5,120.15
"659677",23.31,113.21
"659680",31.98,119.81
"659781",37.27,114.99
"659873",38.44,115.81
"659888",25.51,119.8
"659906",23.42,114.38
"659928",30.58,114.19
"660060",37.54,111.15
"660081",31.02,121.65
"660130",31.37,121.74
"660164",22.51,114.52
"660231",30.96,119.8
"660247",40.08,116.63
"660267",40.18,116.45
"660271",40.39,116.95
"660305",39.22,116.31
"660315",30.43,116.27
"660326",43.96,82.07
"660417",34.51,113.75
"660497",23.22,114.39
"660504",35.91,117.08
"660516",31.31,117.19
"660518",32.24,110.23
"660522",41.6,121.78
"660766",36.69,117.32
"660868",37.21,119.96
"660873",30.75,103.93
"660911",36.71,117.55
"660998",29.29,120.06
"661003",22.56,114.21
"661021",35.26,113.88
"661041",32.3,119.99
"661187",28.19,112.75
"661191",27.73,112.79
"661264",29.08,119.63
"661327",30.54,114.24
"661333",30.56,120.09
"661361",30.3,114.06
"661397",31.86,104.97
"661456",30.65,114.29
"661540",37.51,121.32
"661571",36.82,117.8
"661612",32.04,112.76
"661627",30.61,121.09
"661640",37.77,112.55
"661653",30.3,109.47
"661661",26.12,119.22
"661683",31.53,120.29
"661723",21.49,109.11
"661727",41.11,123.06
"661734",21.42,109.15
"661743",27.41,119.95
"661770",21.83,111.9
"661787",28.61,113.17
"661811",23.33,116.02
"661901",24.93,112.37
"661903",23.35,116.07
"661937",30.19,120.22
"662064",28.07,120.58
"662078",36.86,112.85
"662104",31.29,120.75
"662136",39.24,117.24
"662158",29.33,120.08
"662328",24.56,118.14
"662374",32.72,120.52
"662384",30.98,103.85
"662458",45.75,126.59
"662517",37.95,112.56
"662572",31.36,121.43
"662637",40.15,116.69
"662642",30.68,120.75
"662672",23.67,116.66
"662717",31.14,121.56
"662730",22.99,113.12
"662733",36.07,114.32
"662831",31.8,120.25
"662832",22.09,110.17
"662892",23.01,113.41
"662920",34.81,115.82
"662934",27.99,120.7
"662960",23.15,106.41
"662976",32.23,120.05
"663009",27.79,120.64
"663174",23.17,116.49
"663221",22.82,108.26
"663235",40.57,110.05
"663275",39.6,118.22
"663369",31.63,121.76
"663430",32.32,121.06
"663742",29.4,114.57
"663744",34.6,116.76
"663873",22.1,111.03
"663947",22.57,114.23
"663952",31.98,119.64
"663984",23.86,113.52
"664282",31.08,114.34
"664350",29.95,106.59
"664351",38.97,121.46
"664359",1.11,1.21
"664540",27.89,113.12
"664614",39.06,117.4
"664616",34.46,118.67
"664743",22.47,113.79
"664805",24.81,113.32
"664874",30,109.5
"664887",29.86,115.57
"665029",34.72,117.54
"665199",37.57,115.91
"665229",30.25,104.05
"665297",34.3,118.77
"665412",33.73,111.68
"665440",30.05,106.72
"665442",40.6,115.04
"665549",29.35,102.63
"665682",38.43,117.29
"665812",32.24,106.45
"665837",24.27,116.17
"666225",25.12,104.92
"666679",40.34,95.11
"666892",25.82,106.49
"666920",39.74,118.49
"666946",29.05,120.45
"666953",36.44,114.46
"666983",0.55,0.98
"667004",36.2,120.36
"667086",35.13,113.13
"667092",32.91,115.76
"667128",37.8,120.74
"667145",34.09,112.9
"667185",35.77,118.63
"667212",29.88,114.25
"667223",23.83,112.92
"667284",30.71,104.18
"667305",29.48,120.28
"667330",34.81,117.32
"667425",35.56,103.15
"667464",30.12,120.9
"667465",39.95,119.64
"667469",40.37,116.64
"667548",31.94,120.78
"667648",25.95,115.42
"667726",39.27,115.82
"668269",37.96,112.06
"668318",38.31,116.89
"668362",35.64,117.51
"668391",28.25,112.76
"668424",36.54,118.55
"668433",31.73,117.29
"668445",32.67,108.99
"668568",32.14,112.19
"668707",33.58,114.05
"668710",33.58,114.07
"668800",30.48,114.52
"668817",30.71,120.7
"668859",23.7,114.69
"668874",27.82,112.94
"668891",23.44,113.24
"668907",35.35,111.23
"668926",34.79,113.62
"669107",36.89,118.75
"669115",31.65,120.74
"669215",0.4,-0.28
"669271",34.25,109.04
"669299",22.73,113.98
"669352",38.16,114.38
"669363",40.06,116.32
"669444",30.34,119.72
"669485",29.52,106.09
"669551",22.77,113.94
"669623",26.88,100.21
"669639",43.65,125.56
"669641",39.03,117.7
"669715",30.74,104
"669725",30.04,120.5
"669766",37.59,121.14
"669808",37.15,122.47
"669810",31.11,120.45
"669815",31.88,120.08
"669867",37.62,120.48
"669963",30.7,112.57
"669966",29.76,121.31
"669987",31.57,117.46
"670039",23.11,113.75
"670122",38.76,115.62
"670213",31.96,120.4
"670233",32.41,121.16
"670263",23.39,111.51
"670474",40.36,116.43
"670488",40.96,122.58
"670536",39.52,116.71
"670546",21.66,110.9
"670801",37.57,112.54
"670817",40.09,116.49
"670826",33.28,114.82
"670929",32.87,120.31
"671006",30.42,120.32
"671055",42.85,93.52
"671085",34.59,112.14
"671088",46.64,127
"671128",44.93,130.52
"671135",32.4,119.37
"671242",32.98,118.5
"671313",31.34,121.06
"671366",24.44,98.58
"671377",27.87,113.1
"671411",39.86,121.95
"671444",31.93,118.82
"671473",24.33,111.21
"671490",30.23,120.22
"671516",31.54,120.06
"671518",28.87,121.28
"671667",36.16,116.81
"671705",45.21,130.92
"671825",29.97,120.6
"671870",31.95,118.91
"671909",34.1,108.62
"671954",25.83,111.64
"671959",36.25,120.25
"672084",25.66,112.73
"672087",25.62,112.72
"672095",36.59,119.34
"672155",22.63,114.46
"672214",32.54,120.21
"672232",40.89,117.87
"672234",42.92,129.44
"672292",36.45,116
"672316",36.13,113.04
"672338",30.67,119.26
"672355",45.34,122.8
"672395",34.32,117.53
"672402",29.31,120.15
"672407",22.57,112.86
"672456",33.78,117.33
"672532",34.06,119.89
"672624",23.38,116.66
"672635",43.68,128.57
"672847",29.4,102.23
"672945",39.64,113.59
"672946",40.6,115.05
"672950",23.28,113.71
"672951",30.69,120.8
"673029",34.52,107.41
"673066",29.81,114.29
"673077",34.69,113.71
"673080",40.07,116.81
"673097",30.66,114.93
"673140",32.27,111.47
"673144",23.19,113.67
"673294",40.25,116.56
"673299",22.74,108.34
"673305",35.13,117.19
"673406",34.91,108.98
"673465",39.21,118.6
"673483",45.59,126.63
"673488",25.96,119.59
"673494",22.7,113.17
"673538",31.98,118.74
"673566",30.33,120.81
"673624",35.41,119.45
"673644",29.86,103.83
"673650",37.82,112.61
"673697",25.77,119.31
"673829",37.37,122.06
"674001",21.48,109.14
"674049",32.88,116.2
"674054",39.52,116.69
"674110",31.72,119.98
"674121",26.96,111.73
"674228",29.71,119.62
"674313",28.47,116.81
"674331",32.15,118.99
"674478",35.34,117.4
"674484",40.29,116.69
"674497",23.2,113.42
"674662",31.84,120.74
"674700",43.9,127.29
"674702",22.74,113.91
"674930",29.33,120.06
"675024",34,118.64
"675047",35.37,115.63
"675067",32.3,117.54
"675070",37.8,120.77
"675095",24.93,118.66
"675126",31.56,118.81
"675241",35.21,113.22
"675395",25.91,114.92
"675399",25.92,114.92
"675421",30.87,117.9
"675448",35.94,120.15
"675483",27.55,109.94
"675497",44.42,84.91
"675502",1.25,0.72
"675517",31.38,116.87
"675562",39.6,115.95
"675619",35.28,118.41
"675683",27.11,110.68
"675752",33.34,120.15
"675754",30.92,120.46
"675786",22.97,113.29
"675805",39.03,121.61
"675820",30.72,111.32
"675827",39.69,118.26
"675832",40.67,112.74
"675931",28.43,115.37
"675941",36.5,111.91
"675982",21.41,110.77
"676116",34.25,113.61
"676133",30.56,120.44
"676213",40.67,120.81
"676340",40.66,113.09
"676398",43.89,126.93
"676423",39.19,117.07
"676438",31.95,121.1
"676639",0.01,0.48
"676654",36.73,117.15
"676655",30.82,116.68
"676684",44.01,87.33
"676756",30.56,114.32
"676807",26.71,113.96
"676912",29.68,106.49
"676924",36.62,119.46
"676930",22.73,114.48
"676997",39.04,112.91
"677006",23.02,113.93
"677012",35.35,116.24
"677094",23.01,114.33
"677124",39.12,121.72
"677141",34.71,119.25
"677182",22.71,114.35
"677230",22.85,108.14
"677306",24.98,102.71
"677374",30.68,114.39
"677418",32.43,119.59
"677456",29.96,120.52
"677484",33.76,113.26
"677558",39.68,116.39
"677582",32.93,119.91
"677592",40.78,111.65
"677639",41.52,118.15
"677740",35.96,104
"677757",45.59,126.61
"677785",41.35,123.28
"677825",22.8,113.63
"677830",34.37,108.93
"677880",22.96,112.98
"677890",35.4,115.67
"677912",26.37,119.62
"677934",29.29,108.16
"677961",34.28,117.75
"677965",28.91,115.81
"678089",29.89,121.85
"678098",29.62,116.12
"678136",24.07,115.6
"678149",25.32,119.09
"678160",34.71,113.91
"678204",28.65,115.78
"678216",37.56,121.22
"678288",24.66,117.63
"678306",30.94,104.24
"678394",23.67,114.66
"678463",30.41,104.13
"678509",31.62,118.47
"678526",29.86,121.62
"678547",31.02,114.18
"678561",30.18,119.39
"678632",38.72,114.9
"678716",21.84,110.75
"678729",45.31,124.48
"678762",40.35,115.67
"678793",41.28,123.76
"678817",27.83,114.4
"678845",28.56,111.99
"678907",27.89,120.8
"678986",29.57,106.42
"678998",45.16,124.84
"679071",35.83,119.5
"679076",39.08,117.3
"679097",38.01,115.42
"679221",25.61,112.73
"679319",26.43,117.9
"679345",30.04,119.94
"679413",35.92,120.07
"679433",41.82,123.6
"679463",24.91,118.9
"679496",23.46,115.92
"679581",37.16,112.14
"679582",31.85,119.97
"679621",23.81,109.25
"679710",23.34,113.36
"679831",46.59,125.1
"679976",35.54,105.67
"680012",27,119.61
"680021",29.83,121.62
"680022",27.83,120.59
"680029",31.16,121.47
"680060",30.38,112.89
"680087",29.66,115.25
"680177",22.97,114.73
"680182",29.61,119
"680486",21.22,110.28
"680522",33.72,113.85
"680549",1.13,1.25
"680555",33.85,115.78
"680605",23.49,113.03
"680630",31.5,120.27
"680663",36.97,116.01
"680745",36.69,117.1
"680772",24.89,102.36
"680795",36.4,116.01
"680797",39.97,119.58
"680843",29.06,119.72
"680864",31.01,121.27
"680876",41.87,123.46
"680888",40.65,117.27
"680893",25.41,118.74
"680894",39.01,116.04
"680946",32.67,119.55
"680967",43.87,125.27
"680986",34.57,114.78
"680999",29.42,120.38
"681002",41.78,123.69
"681022",29.9,121.83
"681039",29.17,119.49
"681045",29.04,119.63
"681055",32.3,121.06
"681097",31.78,118.55
"681211",32.2,120.03
"681212",32.25,118.96
"681215",23.36,112.71
"681218",33.66,114.58
"681242",28.62,104.43
"681263",40.6,109.97
"681332",38.8,110.51
"681417",30.82,104.12
"681433",41.13,123.03
"681506",34.32,111.78
"681563",31.88,120.59
"681612",1.33,0.71
"681668",34.43,113.74
"681703",30.23,120.33
"681797",22.72,108.23
"681933",28.77,121.48
"681962",29.25,102.44
"681978",39.69,117.5
"681986",29.44,118.55
"682023",22.94,113.48
"682149",33.34,120.16
"682188",35.46,115.53
"682216",40.25,122.15
"682222",27.62,111.55
"682362",22.05,110.61
"682381",28.54,112.31
"682399",28.52,110.71
"682468",40.21,116.18
"682579",39.94,116.81
"682609",29.86,114.26
"682631",36.89,118.73
"682682",31.37,118.39
"682698",39.82,113.1
"682699",34.74,119.26
"682724",39.82,116.45
"682785",23.11,112.5
"682856",29.63,106.55
"682857",37.47,121.43
"682945",27.06,107.57
"683006",39.79,116.73
"683051",40.6,123.39
"683196",24.42,117.84
"683197",34.24,117.17
"683261",28.46,118.02
"683265",28.96,117.86
"683376",28.91,120.01
"683410",37.08,114.38
"683474",33.68,113.3
"683486",22.74,114.15
"683592",37.83,114.07
"683640",29.25,112.15
"683654",23.97,108.08
"683666",23.56,113.6
"683680",33.67,116.88
"683692",31.14,121.39
"683704",24.44,118.08
"683741",22.58,114.17
"683759",31.28,115.44
"683796",36.43,120.51
"683819",27.02,109.45
"683825",31.75,119.09
"683882",23.02,113.38
"683973",29.8,114.83
"683989",37.09,117.97
"683998",34.91,113.62
"684024",26.88,105.95
"684071",31.4,121.05
"684126",36,120.29
"684180",36.23,113.81
"684217",40.12,115.98
"684224",44.55,129.64
"684233",40.39,116.85
"684234",34.58,117.73
"684254",25.44,118.75
"684271",39.76,116.34
"684339",31.59,120.35
"684366",32.35,119.31
"684391",31.92,119.94
"684398",35.72,118.42
"684411",36.18,111.61
"684450",36.73,117.87
"684534",24.67,113.62
"684546",30.56,104.2
"684553",38.83,105.67
"684554",40.67,109.88
"684609",23.58,111.34
"684621",36.36,112.98
"684629",28.66,121.22
"684757",26.57,101.7
"684764",25.03,114.92
"684813",30.61,103.93
"684864",33.97,118.46
"684903",38.29,106.31
"684947",31.62,120.43
"684964",25.84,119.16
"684992",25.27,110.29
"685023",25.67,114.78
"685042",22.84,113.53
"685049",31.81,117.37
"685070",37.41,121.41
"685125",34.77,113.48
"685172",23.22,113.22
"685189",39.13,117.35
"685242",29.31,117.62
"685255",40,116.49
"685330",23.1,113.43
"685353",39.11,121.7
"685371",29.78,120.31
"685437",32.96,117.2
"685468",31.98,119.28
"685472",30.32,114.39
"685513",42.01,121.67
"685530",40.21,117.78
"685533",30.62,120.27
"685571",40.7,109.8
"685623",31.76,119.8
"685626",33.34,105.61
"685751",31.56,118.5
"685763",31.77,116.51
"685797",38.02,114.59
"685801",23.51,116.49
"685887",30.68,120.67
"685919",24.64,118.02
"685949",36.32,120.19
"686015",29.13,119.72
"686039",29.47,113.45
"686061",31.49,104.77
"686136",30.24,122.25
"686213",22.53,113.36
"686236",22.95,113
"686244",23.53,116.32
"686318",37.31,112.95
"686357",32.2,119.86
"686369",31.48,120.81
"686389",36.89,117.87
"686488",39.54,116.03
"686536",34.18,117.21
"686626",22.75,114.55
"686679",35.79,115.55
"686760",36.21,117.06
"686794",37.94,112.51
"686798",30.14,114.98
"686825",39.52,115.66
"686828",23.18,113.58
"686836",38.56,106.09
"686839",39.53,115.68
"686862",37.41,122.13
"686892",27.93,120.69
"686928",36.1,103.64
"686938",28.55,118.15
"686960",41.7,123.57
"686974",23.19,113.49
"686978",31.28,120.91
"686992",33.65,119.02
"687033",35.52,116.96
"687099",30.39,114.97
"687141",30.74,121.02
"687152",31.91,117.32
"687205",1.36,104.03
"687222",23.25,116.43
"687259",34.17,108.86
"687287",26.22,111.61
"687369",41.53,120.42
"687370",40.14,116.59
"687373",35.55,112.96
"687384",1.16,1.12
"687406",23.03,114.44
"687625",33.76,114.82
"687626",36.98,117.97
"687644",25.45,103.81
"687648",29.8,121.63
"687666",37.03,113.34
"687777",29.53,106.49
"687789",41.66,123.37
"687814",41.65,123.66
"687820",34.21,113.78
"687937",44.08,123.27
"688205",38.72,112.73
"688217",31.85,104.83
"688399",34.54,108.31
"688451",24.52,117.68
"688486",1.04,1.08
"688531",28.94,118.77
"688629",32.42,119.46
"688672",36.15,114.3
"688735",31.51,104.66
"688777",34.54,113.82
"688871",36.69,117.09
"688977",31.22,120.73
"688986",43.94,87.34
"689006",23.17,113.52
"689084",39.99,116.63
"689124",30.4,103.73
"689172",43.88,87.5
"689212",41.09,122.37
"689232",25.19,110.28
"689244",36.84,118.34
"689245",36.85,118.34
"689354",26.63,106.67
"689429",22.66,113.23
"689435",29.64,121.47
"689460",18.58,110.2
"689548",40.17,122.15
"689563",22.08,110.4
"689577",22.1,110.75
"689628",46.4,129.9
"689640",31.45,121.2
"689686",41.93,123.4
"689695",35.41,110.84
"689754",37.55,115.58
"689771",24.39,117.88
"689825",25.24,110.19
"689922",34.53,113.83
"689975",37.09,113.95
"690037",36.51,115.67
"690252",22.79,113.54
"690334",31.13,121.58
"690395",-22.58,17.09
"690419",34.34,109
"690462",22.82,114.32
"690504",37.8,115.96
"690510",38.48,117.11
"690615",37.14,111.72
"690658",22.63,108.37
"690665",34.52,115.44
"690666",34.53,115.44
"690698",30.2,115.04
"690712",18.28,109.58
"690881",30.1,105.35
"690891",35.01,109.04
"690953",30.5,120.68
"691052",22.91,115.91
"691091",45.66,131.18
"691142",39.6,121.45
"691145",24.5,113.58
"691225",19.54,110.06
"691297",29.43,106.44
"691323",24.51,117.74
"691352",34.5,113.71
"691454",29.46,106.28
"691551",35.24,115.48
"691599",30.77,113.98
"691602",30.59,114.44
"691628",22.89,113.62
"691652",28.61,115.47
"691722",40.45,116.52
"691781",30.57,104.02
"691879",23.79,90.42
"692005",37.22,117.77
"692175",37.03,116.7
"692207",38.88,115.54
"692255",30.24,119.99
"692345",30.79,109.98
"692443",36.06,111.5
"692462",30.96,113.23
"692576",46.32,132.2
"692600",30.07,118.6
"692612",24.57,115.88
"692728",34.52,107.36
"692783",31.33,120.51
"692784",25.36,103.18
"692903",26.26,117.61
"692986",22.99,113.83
"692997",34.95,109.57
"693086",29.08,106.18
"693129",29.9,122.11
"693303",33.78,119.35
"693315",23.03,113.82
"693364",24.43,113.59
"693876",34.52,107.37
"693913",31.1,121.42
"693965",34.32,108.98
"694022",37.75,112.47
"694032",31.62,120.77
"694054",41.99,86.52
"694064",42.52,127.79
"694100",31.77,116.54
"694114",22.84,113.52
"694115",22.85,113.53
"694197",30.83,114.77
"694328",40.07,116.36
"694379",25.94,115.41
"694418",33.75,114.79
"694447",30.75,108.4
"694492",1.18,1.46
"694526",22.53,108.52
"694654",38.74,117.62
"694675",25.04,55.15
"694715",33.29,118.83
"694717",31.86,120
"694816",36.66,117.06
"694851",37.95,112.08
"694951",30.53,118.23
"695040",24.9,118.75
"695072",39.07,121.77
"695095",32.98,112.14
"695098",45.62,122.84
"695145",27.63,117.91
"695222",40.14,94.65
"695392",35.92,103.86
"695445",37.59,115.91
"695446",46.62,124.92
"695455",30.88,116.01
"695463",28.2,120.99
"695513",39.72,76.22
"695518",29.6,119.05
"695584",33.26,120.15
"695585",23.21,116.44
"695658",23.01,113.67
"695776",34.51,116.89
"695820",22.84,108.24
"695832",27.8,106.41
"695845",30.89,120.13
"696043",21.73,111.52
"696077",0.59,1.42
"696098",29.17,115.55
"696208",31.64,120.38
"696345",30.77,114.25
"696568",0.91,0.87
"696743",36.22,120.43
"696802",34.37,108.99
"696909",30.73,114.31
"696916",35.76,114.27
"696962",29.83,120.22
"696986",24.75,118.74
"697079",25.53,113
"697095",38.11,113.45
"697293",28.54,112.33
"697378",51.2,6.78
